CustomerID,AnnualIncome,SpendingScore,Age,Gender
3759,35797,13,96,Male
3760,9638,79,63,Male
3761,50064,37,57,Male
3762,1439,99,44,Female
3763,45097,14,79,Female
3764,6928,73,23,Female
3765,40888,56,70,Female
3766,78118,87,45,Female
3767,27684,1,36,Male
3768,38046,82,90,Male
3769,40491,1,57,Male
3770,72725,55,90,Female
3771,64442,52,20,Male
3772,47498,98,30,Female
3773,79453,1,35,Male
3774,71303,95,17,Female
3775,59719,53,25,Male
3776,8076,78,85,Male
3777,28670,7,36,Female
3778,91903,100,35,Female
3779,45650,1,93,Female
3780,16108,59,47,Male
3781,4176,19,76,Female
3782,90666,68,44,Male
3783,40667,1,89,Male
3784,6611,61,64,Male
3785,33043,43,45,Female
3786,58745,89,92,Male
3787,42840,3,64,Male
3788,60721,81,100,Male
3789,40108,1,25,Female
3790,80140,71,75,Male
3791,49966,37,54,Male
3792,15225,66,23,Female
3793,18261,24,43,Male
3794,47366,59,56,Male
3795,45313,35,34,Female
3796,17358,79,24,Male
3797,86157,1,15,Female
3798,7248,91,29,Male
3799,28605,1,89,Female
3800,80934,83,82,Male
3801,2925,51,72,Female
3802,92944,96,90,Female
3803,84083,8,81,Male
3804,20886,76,95,Male
3805,947,42,44,Male
3806,48929,88,55,Male
3807,95148,4,96,Male
3808,88954,87,75,Male
3809,36080,1,79,Male
3810,11167,72,49,Female
3811,13338,20,89,Male
3812,65898,73,65,Female
3813,50637,23,37,Female
3814,7750,74,73,Female
3815,58792,55,50,Female
3816,22787,85,97,Female
3817,61086,9,16,Female
3818,63308,81,64,Male
3819,38059,1,29,Female
3820,14239,78,34,Female
3821,88771,39,27,Male
3822,43060,98,57,Female
3823,10967,1,37,Male
3824,90875,72,44,Male
3825,75976,54,61,Male
3826,94182,73,21,Male
3827,16943,7,58,Female
3828,16462,74,75,Female
3829,66567,4,34,Female
3830,56063,60,82,Male
3831,75973,48,88,Male
3832,63924,75,59,Male
3833,54649,1,47,Female
3834,10223,95,83,Female
3835,69392,26,48,Female
3836,7970,91,73,Male
3837,19416,1,27,Male
3838,74095,74,17,Female
3839,11055,3,52,Female
3840,82516,78,28,Male
3841,10866,53,60,Female
3842,24687,65,50,Female
3843,34954,1,97,Male
3844,92116,79,58,Female
3845,87342,27,16,Female
3846,80093,68,71,Male
3847,83100,23,93,Male
3848,54862,96,12,Male
3849,20471,11,54,Female
3850,83828,80,11,Male
3851,9466,19,29,Female
3852,52948,97,81,Male
3853,22650,20,15,Female
3854,98092,75,27,Female
3855,62744,46,16,Female
3856,76700,86,53,Male
3857,70290,1,34,Male
3858,6408,93,83,Male
3859,69786,1,50,Female
3860,95729,72,33,Male
3861,38187,52,69,Male
3862,67969,90,31,Female
3863,6858,2,22,Male
3864,61455,89,54,Male
3865,47458,56,99,Female
3866,395,85,100,Female
3867,45906,1,67,Male
3868,21352,100,37,Female
3869,39386,3,10,Female
3870,8539,66,64,Male
3871,75801,38,34,Male
3872,30624,85,81,Male
3873,52979,15,87,Female
3874,51798,67,40,Female
3875,7434,32,21,Female
3876,74292,90,45,Male
3877,4123,13,31,Female
3878,63238,88,20,Female
3879,86978,12,79,Female
3880,37697,65,50,Female
3881,9522,49,22,Female
3882,14219,78,18,Male
3883,24276,25,33,Female
3884,26567,89,32,Male
3885,68149,33,87,Female
3886,24496,93,69,Male
3887,22873,1,41,Male
3888,69070,94,27,Female
3889,49979,1,33,Female
3890,96129,70,34,Female
3891,72717,24,85,Female
3892,36182,90,39,Female
3893,6457,15,50,Female
3894,98297,92,73,Male
3895,29281,35,97,Female
3896,24647,69,40,Female
3897,82799,1,74,Male
3898,27603,87,49,Male
3899,82427,7,12,Male
3900,83045,77,49,Female
3901,6565,22,16,Female
3902,9117,79,44,Female
3903,20128,1,47,Female
3904,440,84,87,Female
3905,70949,35,30,Female
3906,81662,88,15,Male
3907,7038,1,12,Male
3908,2606,100,23,Female
3909,33948,1,35,Male
3910,20875,53,26,Male
3911,68607,28,95,Male
3912,46612,75,44,Female
3913,93012,6,94,Female
3914,65195,88,14,Male
3915,71540,37,30,Female
3916,11755,89,83,Male
3917,94376,9,33,Female
3918,88287,100,47,Female
3919,47800,16,84,Male
3920,69329,74,95,Male
3921,43473,58,56,Male
3922,69806,99,29,Male
3923,55916,1,77,Female
3924,3811,92,54,Female
3925,46619,45,32,Male
3926,91043,82,15,Male
3927,73062,23,44,Female
3928,46281,100,62,Male
3929,47836,21,13,Male
3930,88131,87,54,Female
3931,91288,32,20,Male
3932,99489,82,23,Female
3933,53143,24,35,Male
3934,4899,95,70,Female
3935,42213,51,15,Female
3936,83805,82,80,Male
3937,10712,1,34,Female
3938,87185,85,96,Male
3939,36972,21,98,Female
3940,15945,85,86,Female
3941,85404,56,50,Male
3942,27272,73,46,Female
3943,63332,1,81,Male
3944,43175,59,64,Female
3945,25710,59,42,Female
3946,15174,74,43,Female
3947,74289,4,60,Female
3948,48634,99,90,Female
3949,2203,1,36,Female
3950,75922,84,60,Male
3951,65180,23,67,Female
3952,39593,72,51,Male
3953,35481,3,51,Male
3954,12787,76,25,Male
3955,97282,46,88,Female
3956,18687,89,54,Female
3957,30183,8,68,Female
3958,96368,77,63,Male
3959,71062,1,97,Male
3960,17974,67,72,Female
3961,37886,43,35,Male
3962,52798,69,88,Male
3963,13536,1,78,Female
3964,10248,62,37,Male
3965,17177,47,49,Male
3966,38533,82,47,Female
3967,87242,6,73,Female
3968,42082,76,71,Female
3969,89690,12,94,Female
3970,59220,89,24,Female
3971,66332,56,69,Male
3972,23696,78,66,Male
3973,27044,23,21,Male
3974,17903,76,82,Male
3975,88377,22,72,Male
3976,51222,64,92,Male
3977,63853,4,71,Male
3978,52442,100,48,Female
3979,9675,9,55,Female
3980,17184,79,59,Female
3981,52647,53,67,Male
3982,77605,82,54,Male
3983,19336,1,72,Male
3984,53013,72,41,Female
3985,27097,33,47,Female
3986,75911,91,30,Female
3987,45610,13,55,Female
3988,95279,79,93,Male
3989,76960,1,17,Male
3990,15233,68,61,Male
3991,76068,35,47,Male
3992,10619,99,15,Female
3993,97458,22,44,Female
3994,48328,62,22,Male
3995,25301,47,39,Female
3996,7425,91,81,Male
3997,41457,1,74,Male
3998,38862,100,52,Male
3999,9566,1,63,Male
4000,39181,80,56,Male
4001,83290,27,46,Male
4002,57435,84,37,Female
4003,47475,3,98,Male
4004,21699,70,48,Female
4005,21711,39,24,Male
4006,34297,72,95,Female
4007,26485,1,91,Female
4008,51630,88,25,Male
4009,59263,10,63,Male
4010,38174,87,56,Male
4011,3392,47,10,Female
4012,28088,76,37,Female
4013,5969,7,50,Female
4014,24408,61,43,Male
4015,61050,29,16,Female
4016,42340,70,33,Female
4017,66940,11,99,Female
4018,83984,87,11,Female
4019,66252,9,82,Male
4020,1711,61,18,Female
4021,53270,25,82,Male
4022,76759,89,90,Female
4023,2246,25,16,Female
4024,17234,76,53,Male
4025,75205,44,68,Male
4026,27494,95,95,Male
4027,36719,7,71,Female
4028,39536,91,97,Female
4029,47931,1,75,Male
4030,93709,90,65,Female
4031,85727,46,64,Female
4032,88941,85,13,Female
4033,93361,1,10,Male
4034,83654,61,28,Male
4035,87778,35,56,Male
4036,50010,93,59,Male
4037,46489,1,23,Female
4038,68376,100,13,Male
4039,78798,14,91,Female
4040,27385,52,70,Female
4041,3145,28,97,Female
4042,57788,88,36,Female
4043,20672,18,77,Male
4044,73352,72,14,Female
4045,94075,42,52,Female
4046,23384,68,33,Male
4047,79858,2,46,Male
4048,84954,93,17,Female
4049,35548,22,92,Female
4050,80171,90,50,Male
4051,68344,40,51,Female
4052,4297,70,38,Female
4053,98752,2,39,Female
4054,16820,75,62,Male
4055,60263,40,62,Male
4056,74855,74,80,Male
4057,29376,22,79,Female
4058,87681,100,14,Male
4059,74526,1,57,Female
4060,85180,67,29,Male
4061,19755,49,43,Female
4062,22940,63,18,Male
4063,91544,7,51,Female
4064,87725,65,93,Male
4065,9236,29,31,Male
4066,3902,64,70,Female
4067,98983,1,10,Male
4068,58473,74,71,Female
4069,38502,1,31,Female
4070,52148,57,41,Female
4071,93321,57,40,Female
4072,40178,76,47,Male
4073,43201,1,20,Female
4074,72354,78,46,Female
4075,48566,30,81,Female
4076,68099,73,60,Female
4077,25107,1,89,Female
4078,23397,98,77,Male
4079,16442,20,28,Female
4080,11390,72,24,Male
4081,6641,34,23,Male
4082,9966,67,23,Female
4083,95758,1,43,Female
4084,4959,61,95,Female
4085,27215,26,16,Female
4086,94593,69,40,Female
4087,79036,1,14,Male
4088,51943,78,73,Male
4089,22218,1,45,Male
4090,25874,73,43,Female
4091,89616,30,98,Female
4092,4112,70,91,Male
4093,32145,17,87,Female
4094,67641,74,89,Male
4095,65488,26,85,Female
4096,18953,60,94,Male
4097,78930,20,79,Female
4098,9859,91,61,Female
4099,57295,2,97,Male
4100,98475,70,77,Male
4101,71745,31,71,Female
4102,73916,90,39,Male
4103,41205,9,57,Female
4104,56680,66,91,Male
4105,87110,38,97,Male
4106,61608,78,61,Female
4107,26883,23,13,Male
4108,18728,96,70,Male
4109,60746,1,23,Female
4110,36807,76,91,Male
4111,26539,36,19,Male
4112,34555,74,24,Female
4113,27293,15,91,Male
4114,48875,69,29,Male
4115,4642,42,70,Female
4116,25727,87,16,Female
4117,27476,1,45,Female
4118,10796,82,84,Male
4119,15729,1,58,Female
4120,57026,62,59,Male
4121,37282,33,84,Male
4122,59739,88,34,Female
4123,24667,10,84,Male
4124,73563,57,68,Male
4125,15305,53,75,Female
4126,52044,60,29,Female
4127,46666,15,41,Female
4128,22525,100,64,Female
4129,37193,4,90,Female
4130,20946,68,97,Female
4131,28255,54,37,Female
4132,5539,66,18,Male
4133,21311,1,70,Female
4134,85981,87,49,Female
4135,9475,50,36,Female
4136,26008,60,79,Male
4137,70258,12,17,Male
4138,82702,100,16,Female
4139,63303,1,46,Male
4140,4090,70,66,Female
4141,58704,37,72,Male
4142,74570,75,19,Male
4143,1110,1,71,Male
4144,58513,81,29,Female
4145,96085,34,19,Male
4146,23798,84,19,Male
4147,56878,8,59,Male
4148,58334,77,76,Male
4149,22580,1,77,Male
4150,6734,84,79,Male
4151,43154,19,48,Male
4152,3692,86,53,Female
4153,20373,1,23,Female
4154,80383,76,100,Female
4155,97449,53,48,Male
4156,41848,92,74,Female
4157,51534,17,17,Male
4158,60945,100,42,Male
4159,52433,1,45,Male
4160,48022,91,14,Female
4161,18782,25,90,Female
4162,55013,82,24,Male
4163,35342,10,62,Male
4164,50021,58,100,Male
4165,66836,23,53,Male
4166,77761,81,23,Male
4167,51603,19,45,Male
4168,35592,80,39,Male
4169,50138,17,22,Male
4170,7925,87,12,Female
4171,74258,46,32,Female
4172,62444,67,85,Male
4173,46221,1,76,Male
4174,14642,80,17,Male
4175,93885,23,87,Female
4176,85971,79,15,Male
4177,76830,1,88,Male
4178,57290,76,37,Female
4179,66912,1,19,Male
4180,8163,54,78,Female
4181,71979,31,33,Female
4182,4920,92,25,Female
4183,37996,22,30,Male
4184,63179,77,69,Male
4185,20,25,82,Male
4186,66635,69,15,Male
4187,85333,19,65,Male
4188,6402,79,15,Male
4189,15065,13,99,Female
4190,40799,61,96,Female
4191,81046,46,39,Female
4192,11341,97,64,Female
4193,59696,19,53,Male
4194,34837,87,16,Male
4195,19727,39,52,Female
4196,53294,74,57,Female
4197,74180,1,88,Male
4198,33521,77,45,Female
4199,47958,1,53,Male
4200,42185,91,95,Female
4201,18366,35,94,Male
4202,48239,75,67,Male
4203,79424,9,64,Male
4204,68617,87,20,Female
4205,81551,28,87,Male
4206,34206,64,62,Male
4207,6389,11,17,Female
4208,79239,92,57,Female
4209,79417,4,64,Male
4210,79865,55,46,Female
4211,54235,24,56,Female
4212,35572,71,14,Female
4213,87063,3,93,Female
4214,34764,61,39,Male
4215,49581,24,40,Female
4216,8631,80,37,Female
4217,28981,1,29,Female
4218,99007,96,36,Male
4219,28432,3,59,Female
4220,8573,82,12,Male
4221,13500,44,96,Female
4222,59547,68,64,Female
4223,83385,1,28,Female
4224,6940,79,41,Female
4225,43610,20,38,Male
4226,51500,58,60,Male
4227,25444,16,20,Female
4228,1617,100,15,Male
4229,63620,1,37,Female
4230,37850,64,47,Male
4231,74356,39,100,Female
4232,18477,66,47,Male
4233,12270,2,48,Male
4234,93566,86,30,Male
4235,19359,27,78,Female
4236,43634,63,28,Female
4237,37690,15,88,Female
4238,56630,100,86,Female
4239,15797,12,48,Male
4240,52236,67,53,Male
4241,82678,45,54,Male
4242,26998,95,88,Female
4243,14306,1,71,Female
4244,11885,76,47,Male
4245,89447,51,35,Female
4246,80294,75,91,Female
4247,58574,7,31,Male
4248,30932,75,52,Female
4249,30358,1,73,Male
4250,81032,58,50,Female
4251,9280,20,13,Female
4252,36895,96,11,Female
4253,21695,1,29,Male
4254,18409,64,72,Female
4255,96854,51,17,Male
4256,66404,71,49,Female
4257,37146,25,27,Male
4258,88176,88,72,Male
4259,32602,1,75,Male
4260,6385,82,70,Female
4261,25444,52,43,Male
4262,99254,63,26,Female
4263,80589,23,44,Male
4264,39023,85,13,Male
4265,59232,36,37,Female
4266,59225,63,43,Male
4267,45073,16,68,Male
4268,20239,83,85,Female
4269,98831,1,84,Female
4270,83634,52,36,Male
4271,15115,48,18,Male
4272,97724,97,74,Female
4273,42800,1,73,Male
4274,14002,83,81,Female
4275,28750,46,40,Male
4276,82542,63,67,Male
4277,91729,1,31,Male
4278,64334,100,56,Female
4279,38349,1,35,Female
4280,41521,67,47,Female
4281,14633,55,35,Female
4282,59019,80,58,Female
4283,45101,20,38,Female
4284,75379,74,53,Female
4285,69377,36,19,Female
4286,594,56,97,Male
4287,97507,10,40,Male
4288,80382,75,28,Male
4289,24009,13,31,Male
4290,35571,74,24,Female
4291,62294,38,49,Male
4292,8486,68,27,Male
4293,78533,12,24,Male
4294,54532,95,82,Male
4295,1320,39,19,Female
4296,64409,59,33,Female
4297,60840,1,26,Male
4298,97047,100,16,Male
4299,16746,17,21,Male
4300,76034,66,94,Female
4301,34592,24,11,Male
4302,21159,93,70,Female
4303,35139,14,71,Female
4304,56955,76,50,Male
4305,72657,44,74,Female
4306,20927,70,72,Female
4307,15791,5,46,Female
4308,92890,95,14,Female
4309,34370,1,71,Female
4310,23703,54,80,Male
4311,72439,21,88,Male
4312,35249,89,83,Female
4313,85078,24,18,Male
4314,23795,96,23,Female
4315,10431,39,37,Female
4316,90027,89,86,Male
4317,94176,24,37,Female
4318,9304,100,18,Female
4319,59486,1,96,Male
4320,5942,61,89,Female
4321,56751,29,76,Female
4322,4942,73,51,Female
4323,27383,2,80,Female
4324,56332,73,24,Female
4325,88078,30,65,Male
4326,96226,89,61,Male
4327,28893,5,38,Female
4328,36660,100,32,Male
4329,62996,1,85,Female
4330,87346,84,27,Female
4331,74005,39,10,Male
4332,23914,75,45,Male
4333,70069,7,41,Female
4334,27821,89,48,Male
4335,94890,21,75,Female
4336,3830,84,76,Male
4337,81478,21,38,Male
4338,24996,100,96,Male
4339,21007,13,43,Female
4340,53952,69,71,Female
4341,4522,33,57,Male
4342,30473,80,79,Female
4343,75692,19,60,Female
4344,18179,95,93,Female
4345,74967,45,34,Female
4346,39238,65,67,Male
4347,23563,1,59,Male
4348,12420,92,77,Female
4349,75033,21,64,Male
4350,97288,65,64,Male
4351,4132,38,81,Female
4352,68206,81,66,Male
4353,18066,14,67,Male
4354,77173,62,13,Male
4355,27484,22,10,Female
4356,26038,70,56,Male
4357,9901,16,80,Male
4358,32806,76,39,Male
4359,70393,11,59,Female
4360,90485,65,44,Female
4361,53177,48,99,Male
4362,92838,91,78,Male
4363,40430,1,72,Male
4364,76067,83,33,Female
4365,47924,41,81,Male
4366,43888,60,73,Female
4367,93770,3,51,Male
4368,90141,88,79,Male
4369,31668,1,82,Male
4370,35194,85,36,Male
4371,88730,27,78,Male
4372,70229,91,12,Female
4373,21652,20,15,Female
4374,14751,93,71,Male
4375,65439,54,95,Female
4376,6566,85,72,Female
4377,19423,16,96,Female
4378,33952,98,45,Female
4379,60857,21,55,Male
4380,12937,74,91,Female
4381,85856,54,37,Female
4382,59919,78,17,Female
4383,85455,1,79,Male
4384,3773,68,47,Female
4385,44588,36,10,Female
4386,10119,95,65,Male
4387,87789,9,83,Male
4388,95334,100,83,Female
4389,66008,1,92,Female
4390,99500,66,89,Female
4391,63427,47,90,Female
4392,95898,75,69,Female
4393,60062,6,69,Male
4394,36153,82,60,Female
4395,79923,36,60,Male
4396,65020,69,58,Male
4397,23528,12,10,Male
4398,10384,100,23,Female
4399,10426,1,12,Female
4400,33368,53,43,Female
4401,97630,27,93,Male
4402,5084,85,53,Male
4403,20872,24,71,Female
4404,98104,93,25,Male
4405,89751,45,29,Male
4406,58326,94,38,Male
4407,42002,5,96,Male
4408,14618,100,94,Female
4409,13986,1,31,Female
4410,67158,66,22,Female
4411,79491,36,65,Male
4412,58465,94,26,Female
4413,84749,19,84,Male
4414,86732,89,64,Female
4415,13281,48,46,Female
4416,93899,81,70,Female
4417,23874,5,83,Female
4418,22289,100,40,Male
4419,49769,1,15,Male
4420,4257,90,93,Male
4421,43188,39,94,Female
4422,45076,79,13,Male
4423,80337,14,34,Female
4424,43773,83,69,Male
4425,59184,20,47,Male
4426,67507,56,49,Male
4427,45588,7,24,Female
4428,68582,100,41,Male
4429,55491,14,13,Male
4430,10176,84,80,Male
4431,88768,34,27,Female
4432,44158,66,75,Male
4433,59331,8,52,Male
4434,87367,95,34,Female
4435,11170,36,27,Female
4436,44942,72,78,Female
4437,14990,19,57,Male
4438,45959,83,14,Female
4439,3956,8,95,Female
4440,2365,64,18,Male
4441,52499,46,66,Male
4442,93847,93,29,Female
4443,68783,15,82,Male
4444,27280,92,23,Male
4445,8262,22,53,Female
4446,16238,66,11,Female
4447,52092,1,26,Male
4448,24283,100,49,Male
4449,54957,6,13,Female
4450,41534,80,28,Male
4451,78108,54,44,Female
4452,8261,83,55,Male
4453,59051,1,64,Female
4454,43724,96,94,Male
4455,2035,55,70,Female
4456,43315,93,100,Female
4457,8303,8,64,Male
4458,61196,100,56,Female
4459,75751,1,31,Male
4460,53974,81,27,Female
4461,2665,36,83,Male
4462,77661,86,80,Male
4463,61248,3,22,Male
4464,70631,64,83,Female
4465,67173,34,88,Male
4466,64175,95,93,Male
4467,51042,1,72,Female
4468,18910,100,54,Female
4469,9907,1,91,Male
4470,57879,91,23,Female
4471,20426,24,71,Female
4472,64600,61,98,Female
4473,91005,17,22,Male
4474,27799,83,13,Female
4475,7446,48,30,Female
4476,24723,71,76,Male
4477,20455,10,32,Female
4478,98746,74,24,Female
4479,63969,1,61,Female
4480,34984,55,86,Female
4481,22150,27,96,Male
4482,15648,80,13,Male
4483,69109,19,100,Male
4484,9815,71,73,Male
4485,21302,28,26,Male
4486,27835,68,12,Female
4487,52714,13,16,Female
4488,73162,97,19,Male
4489,86796,21,28,Male
4490,15634,63,61,Female
4491,27566,55,39,Female
4492,55499,89,30,Male
4493,49892,3,68,Male
4494,52271,68,96,Female
4495,37117,57,96,Male
4496,78872,59,22,Female
4497,6654,1,65,Male
4498,87943,97,27,Male
4499,6360,1,41,Female
4500,32151,58,22,Female
4501,71011,44,51,Male
4502,75422,70,35,Female
4503,24395,17,100,Male
4504,500,76,49,Male
4505,68812,33,53,Female
4506,89716,77,91,Female
4507,40540,1,44,Male
4508,49057,76,77,Female
4509,5769,11,40,Female
4510,35162,56,46,Male
4511,22102,51,77,Male
4512,50388,84,53,Male
4513,23659,9,58,Male
4514,23088,58,72,Male
4515,20099,30,26,Female
4516,8389,64,78,Female
4517,21148,6,82,Female
4518,58620,81,29,Male
4519,40711,3,70,Female
4520,88517,54,78,Male
4521,10246,22,14,Male
4522,50300,75,73,Female
4523,14860,1,15,Female
4524,34111,95,59,Female
4525,97813,44,37,Female
4526,19283,94,76,Male
4527,79552,1,99,Male
4528,22695,100,78,Male
4529,1010,1,52,Male
4530,19861,66,35,Female
4531,26671,27,10,Male
4532,75656,83,54,Female
4533,15489,1,47,Female
4534,87486,74,25,Male
4535,58228,48,84,Female
4536,94978,69,75,Female
4537,65994,7,76,Female
4538,77982,100,97,Male
4539,78763,1,46,Male
4540,50155,63,76,Female
4541,37078,20,16,Female
4542,7711,99,52,Male
4543,3970,17,52,Female
4544,36176,59,83,Male
4545,5950,59,27,Male
4546,23398,65,61,Male
4547,31533,1,69,Male
4548,70627,99,36,Female
4549,87829,8,95,Male
4550,59810,53,82,Male
4551,86066,36,52,Female
4552,32977,98,16,Male
4553,49029,3,54,Male
4554,42837,95,60,Male
4555,66786,42,21,Female
4556,82673,95,82,Male
4557,50665,2,16,Male
4558,93565,97,11,Male
4559,18940,10,92,Male
4560,2164,61,62,Female
4561,79624,56,15,Male
4562,22516,95,91,Male
4563,77714,1,34,Male
4564,82633,73,45,Female
4565,24798,51,30,Female
4566,54459,73,10,Female
4567,8129,1,69,Female
4568,89379,74,94,Female
4569,42240,14,93,Female
4570,61102,87,48,Female
4571,92422,40,59,Male
4572,95561,68,100,Female
4573,44941,1,15,Male
4574,11154,95,97,Female
4575,75874,56,92,Male
4576,45111,89,31,Female
4577,49336,1,75,Female
4578,26234,100,71,Female
